#{"t_start": 1663589804.9957452, "env_id": "RMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
40,50,1752.774642,0.2,0.28016500515641113
38,50,1753.019324,0.24,0.27611044417767105
45,50,1753.284605,0.1,0.10171165240289665
43,50,1753.52384,0.14,0.1782312925170068
41,50,1753.775219,0.18,0.21141649048625794
46,50,1754.047697,0.08,0.10610932475884244
45,50,1754.303936,0.1,0.11764705882352941
45,50,1754.566318,0.1,0.12870967741935485
45,50,1754.824276,0.1,0.11379310344827587
42,50,1755.069848,0.16,0.19879336349924584
37,50,1755.299203,0.26,0.30633373934226554
44,50,1755.559382,0.12,0.13665008291873965
42,50,1755.816601,0.16,0.18695920889987638
43,50,1756.074337,0.14,0.15740462601381797
39,50,1756.331636,0.22,0.2471590909090909
43,50,1756.583403,0.14,0.16711409395973154
35,50,1756.822569,0.3,0.301973119816986
40,50,1757.083607,0.2,0.22100728959575877
44,50,1757.341314,0.12,0.1639017916390179
40,50,1757.598016,0.2,0.23329007138221933
42,50,1757.86272,0.16,0.168020799480013
42,50,1758.116166,0.16,0.20388349514563106
41,50,1758.376436,0.18,0.21205695243865497
44,50,1758.634173,0.12,0.13125180688060134
47,50,1758.909493,0.06,0.0720292504570384
44,50,1759.163359,0.12,0.14307183648932972
43,50,1759.425989,0.14,0.16058394160583941
44,50,1759.69088,0.12,0.14786815845176898
46,50,1759.959098,0.08,0.09786420146636914
41,50,1760.189339,0.18,0.2073778664007976
38,50,1760.416107,0.24,0.27710437710437713
43,50,1760.652665,0.14,0.18562267971650354
45,50,1760.887329,0.1,0.12391758733950432
38,50,1761.107436,0.24,0.2725456621004566
35,50,1761.318486,0.3,0.3689068358811653
40,50,1761.550761,0.2,0.2086286594761171
47,50,1761.796025,0.06,0.0877742946708464
38,50,1762.02818,0.24,0.2717863105175292
41,50,1762.248114,0.18,0.2078688524590164
41,50,1762.474564,0.18,0.1797427652733119
37,50,1762.699101,0.26,0.3412866203563878
43,50,1762.948734,0.14,0.18716397849462366
44,50,1763.188755,0.12,0.1336529817201079
34,50,1763.412432,0.32,0.37850746268656715
38,50,1763.629966,0.24,0.28593460826650213
40,50,1763.869691,0.2,0.23488087965791082
46,50,1764.125653,0.08,0.09732441471571907
38,50,1764.344441,0.24,0.27351754113629306
36,50,1764.563515,0.28,0.34606594841658506
42,50,1764.794606,0.16,0.19658886894075403
38,50,1765.010979,0.24,0.2908809891808346
41,50,1765.230196,0.18,0.21423989737010904
39,50,1765.460177,0.22,0.24246153846153845
40,50,1765.691845,0.2,0.23452768729641693
41,50,1765.92399,0.18,0.22005044136191676
39,50,1766.162403,0.22,0.24991757335970985
41,50,1766.40231,0.18,0.21625766871165644
45,50,1766.63979,0.1,0.12598944591029024
44,50,1766.870385,0.12,0.1719077568134172
44,50,1767.100446,0.12,0.14916430148218227
41,50,1767.338889,0.18,0.222799511002445
41,50,1767.572325,0.18,0.22562943834732085
45,50,1767.808134,0.1,0.13089480048367594
39,50,1768.033243,0.22,0.27441540577716644
43,50,1768.261647,0.14,0.15430072225869992
37,50,1768.487493,0.26,0.33130904183535764
45,50,1768.71763,0.1,0.11486898232784887
42,50,1768.949236,0.16,0.1742264944427756
45,50,1769.175467,0.1,0.12615844544095664
43,50,1769.409944,0.14,0.18280297901150983
41,50,1769.642805,0.18,0.2446308724832215
43,50,1769.867417,0.14,0.14602876797998748
38,50,1770.092267,0.24,0.24848891873740767
44,50,1770.323327,0.12,0.16132441000352238
44,50,1770.544576,0.12,0.16147793362983237
41,50,1770.770216,0.18,0.21237512085078955
43,50,1771.009387,0.14,0.19057307561885384
43,50,1771.239549,0.14,0.17710651828298887
41,50,1771.470873,0.18,0.22336448598130842
40,50,1771.703798,0.2,0.23916384875499538
37,50,1771.926544,0.26,0.2973889454052221
42,50,1772.165058,0.16,0.20253164556962025
42,50,1772.39371,0.16,0.18481742472773863
36,50,1772.617842,0.28,0.3258064516129032
41,50,1772.844069,0.18,0.21389159363842908
43,50,1773.071361,0.14,0.16064
42,50,1773.295005,0.16,0.21664588528678305
40,50,1773.519723,0.2,0.272436921111466
43,50,1773.745977,0.14,0.15320417287630403
44,50,1773.980504,0.12,0.15987460815047022
45,50,1774.212343,0.1,0.10550016082341589
43,50,1774.438653,0.14,0.13781734256511705
34,50,1774.652672,0.32,0.32429935324915304
42,50,1774.899395,0.16,0.21324921135646688
44,50,1775.130862,0.12,0.1553269166943246
39,50,1775.357534,0.22,0.2912015758371635
37,50,1775.594636,0.26,0.30930833872010344
36,50,1775.839306,0.28,0.28261562998405104
43,50,1776.094502,0.14,0.18132395267029103
44,50,1776.352384,0.12,0.10817069136619252
42,50,1776.596902,0.16,0.18499519076627124
48,50,1776.858882,0.04,0.038700760193503804
37,50,1777.11047,0.26,0.3275015346838551
44,50,1777.370221,0.12,0.1169811320754717
43,50,1777.620754,0.14,0.13152676801057503
44,50,1777.881956,0.12,0.1552497756506132
45,50,1778.146954,0.1,0.13658536585365855
37,50,1778.392638,0.26,0.31130547457078067
39,50,1778.643676,0.22,0.26801647220315716
39,50,1778.896282,0.22,0.28077544426494344
38,50,1779.135653,0.24,0.28822553897180764
44,50,1779.382494,0.12,0.13718528082633957
43,50,1779.635319,0.14,0.19331983805668015
41,50,1779.887942,0.18,0.192197906755471
42,50,1780.140349,0.16,0.17504542701393094
42,50,1780.401251,0.16,0.18728139904610494
46,50,1780.655347,0.08,0.10335108048856874
38,50,1780.895216,0.24,0.28890347997373605
45,50,1781.157152,0.1,0.10811677895412256
40,50,1781.404919,0.2,0.2521976356471658
42,50,1781.665975,0.16,0.2124133775233504
39,50,1781.917091,0.22,0.28459611772072635
43,50,1782.168533,0.14,0.15333120816066306
44,50,1782.424571,0.12,0.1394448030987734
43,50,1782.687068,0.14,0.15864297253634896
41,50,1782.936102,0.18,0.18849640512660207
43,50,1783.19357,0.14,0.1554436752674638
41,50,1783.454247,0.18,0.17003792667509482
44,50,1783.70025,0.12,0.14482758620689656
41,50,1783.925531,0.18,0.20775969962453067
35,50,1784.135104,0.3,0.3638113570741097
44,50,1784.376997,0.12,0.14535266974291364
43,50,1784.632672,0.14,0.17900625205659756
43,50,1784.873945,0.14,0.1636546184738956
42,50,1785.110331,0.16,0.16697588126159554
43,50,1785.368662,0.14,0.15393620134621014
42,50,1785.612043,0.16,0.19422405585528404
37,50,1785.868443,0.26,0.2755352755352755
46,50,1786.147264,0.08,0.08096637283708782
43,50,1786.393435,0.14,0.16322815533980584
45,50,1786.636577,0.1,0.13436055469953775
45,50,1786.891802,0.1,0.15307820299500832
39,50,1787.141592,0.22,0.25316065371569535
34,50,1787.374855,0.32,0.3194361127774445
37,50,1787.612964,0.26,0.28083735909822866
39,50,1787.841366,0.22,0.21497061552737395
38,50,1788.072766,0.24,0.28856509344314224
43,50,1788.311629,0.14,0.18458163585083046
45,50,1788.556405,0.1,0.12812299807815503
44,50,1788.789245,0.12,0.14043355325164938
37,50,1789.022993,0.26,0.28525226390685643
40,50,1789.256218,0.2,0.22458703939008895
43,50,1789.510504,0.14,0.1746031746031746
41,50,1789.767473,0.18,0.2040133779264214
44,50,1790.027329,0.12,0.16055045871559634
42,50,1790.278748,0.16,0.16956894090779331
46,50,1790.529613,0.08,0.09661688509600731
43,50,1790.786031,0.14,0.16604244694132334
44,50,1791.046739,0.12,0.12012288786482335
43,50,1791.289104,0.14,0.15056109725685785
41,50,1791.533139,0.18,0.19177642145840026
41,50,1791.787088,0.18,0.18350113673270543
36,50,1792.023561,0.28,0.2917897223862965
35,50,1792.263013,0.3,0.3490390576565406
42,50,1792.522965,0.16,0.17247267759562843
43,50,1792.779754,0.14,0.18160994764397906
43,50,1793.02413,0.14,0.1599000624609619
42,50,1793.248941,0.16,0.19606003752345216
39,50,1793.48076,0.22,0.24381017881705638
40,50,1793.707435,0.2,0.2542430414120842
44,50,1793.955185,0.12,0.12025107367030063
44,50,1794.190611,0.12,0.14119448698315468
42,50,1794.44024,0.16,0.2182818709874656
42,50,1794.697415,0.16,0.15806223479490805
39,50,1794.948205,0.22,0.2682529335071708
39,50,1795.189956,0.22,0.26165320074580484
37,50,1795.439284,0.26,0.2971375233354076
40,50,1795.684713,0.2,0.22603586889301175
40,50,1795.932937,0.2,0.21278065630397236
45,50,1796.203234,0.1,0.1225153595952295
47,50,1796.479062,0.06,0.07853982300884955
47,50,1796.725357,0.06,0.05580215599239061
43,50,1796.957579,0.14,0.1750841750841751
35,50,1797.198053,0.3,0.3303002729754322
39,50,1797.439822,0.22,0.23712021136063408
48,50,1797.69613,0.04,0.05505181347150259
42,50,1797.95077,0.16,0.17972636815920398
47,50,1798.20913,0.06,0.06829594911282223
42,50,1798.452542,0.16,0.17157300029735356
42,50,1798.694489,0.16,0.2119205298013245
42,50,1798.93527,0.16,0.1737685101239045
39,50,1799.163157,0.22,0.22623697916666666
37,50,1799.428197,0.26,0.2821899290300777
39,50,1799.661167,0.22,0.25052950075642966
39,50,1799.890706,0.22,0.24958291624958293
40,50,1800.12639,0.2,0.23433503836317135
44,50,1800.365715,0.12,0.14699401951526597
44,50,1800.622227,0.12,0.1504539559014267
45,50,1800.868903,0.1,0.12992376111817028
45,50,1801.122127,0.1,0.12256176853055917
44,50,1801.388896,0.12,0.12108492089118501
45,50,1801.644958,0.1,0.09216589861751152
42,50,1801.896707,0.16,0.19648462021343377
42,50,1802.154494,0.16,0.19949732956330507
45,50,1802.412892,0.1,0.12283136710617627
41,50,1802.675881,0.18,0.21871088861076346
41,50,1802.928043,0.18,0.18751893365646774
44,50,1803.187912,0.12,0.1471063692208212
42,50,1803.449186,0.16,0.19776
42,50,1803.702794,0.16,0.20786516853932585
47,50,1803.957179,0.06,0.07547826086956522
42,50,1804.205274,0.16,0.16519174041297935
36,50,1804.458358,0.28,0.3372248165443629
44,50,1804.71319,0.12,0.14472455648926238
42,50,1804.970527,0.16,0.17392832044975404
44,50,1805.214674,0.12,0.1536919478783829
40,50,1805.472333,0.2,0.227330779054917
36,50,1805.695672,0.28,0.32550554468362686
45,50,1805.938855,0.1,0.12422934648581997
41,50,1806.182461,0.18,0.20030349013657056
41,50,1806.414649,0.18,0.20734722712822323
47,50,1806.668061,0.06,0.081473968897904
44,50,1806.912558,0.12,0.155464824120603
39,50,1807.139641,0.22,0.27304737516005123
44,50,1807.398039,0.12,0.1368128474366893
40,50,1807.624501,0.2,0.20354257302672468
43,50,1807.873696,0.14,0.16829566279780087
39,50,1808.116184,0.22,0.24900662251655628
40,50,1808.344114,0.2,0.22972591127437128
40,50,1808.586544,0.2,0.23774509803921567
32,50,1808.825295,0.36,0.3977803738317757
45,50,1809.088538,0.1,0.1076366030283081
41,50,1809.327724,0.18,0.19410692588092346
40,50,1809.560829,0.2,0.23802304426925408
39,50,1809.786807,0.22,0.2477371773382501
33,50,1810.018132,0.34,0.38737097753491195
39,50,1810.256392,0.22,0.2638743455497382
42,50,1810.499412,0.16,0.17345639719923617
36,50,1810.744528,0.28,0.3070769230769231
43,50,1811.004981,0.14,0.16496205872649292
45,50,1811.233117,0.1,0.11722331368696791
42,50,1811.478269,0.16,0.18159951894167167
44,50,1811.717159,0.12,0.1232876712328767
40,50,1811.950512,0.2,0.2452704945237305
44,50,1812.197759,0.12,0.14640698455339154
43,50,1812.446927,0.14,0.16446733183134857
35,50,1812.66635,0.3,0.33618581907090467
40,50,1812.900416,0.2,0.2397713598074609
36,50,1813.128998,0.28,0.3658288043478261
48,50,1813.375073,0.04,0.03662374821173105
42,50,1813.61451,0.16,0.2138466515690715
42,50,1813.843903,0.16,0.19825918762088976
44,50,1814.097437,0.12,0.14892904953145916
36,50,1814.348938,0.28,0.33913604126370084
41,50,1814.58215,0.18,0.22354892205638474
41,50,1814.814624,0.18,0.20686367969494757
37,50,1815.034056,0.26,0.29686625629546726
40,50,1815.264104,0.2,0.24952800503461298
41,50,1815.501065,0.18,0.20264184929450615
43,50,1815.741782,0.14,0.16677235256816741
40,50,1815.963492,0.2,0.24211184004998437
35,50,1816.186967,0.3,0.33135540287320425
44,50,1816.443303,0.12,0.14104153750774953
43,50,1816.70256,0.14,0.13814846660934366
46,50,1816.969745,0.08,0.08236895847515316
43,50,1817.214289,0.14,0.18273955773955775
42,50,1817.460532,0.16,0.18912237330037082
43,50,1817.714679,0.14,0.17348866498740553
40,50,1817.960985,0.2,0.26125487415809995
39,50,1818.187552,0.22,0.24762839385017993
40,50,1818.404396,0.2,0.25781990521327014
40,50,1818.638727,0.2,0.23184868822452714
41,50,1818.86798,0.18,0.22112018669778297
42,50,1819.096967,0.16,0.19223040857334225
39,50,1819.330025,0.22,0.22971683105313395
44,50,1819.576198,0.12,0.14335664335664336
47,50,1819.827509,0.06,0.07053661829227134
42,50,1820.080911,0.16,0.16304347826086957
42,50,1820.325186,0.16,0.17752808988764046
41,50,1820.55061,0.18,0.19691726958162944
40,50,1820.798949,0.2,0.23208521626856035
43,50,1821.063259,0.14,0.15275080906148866
43,50,1821.305444,0.14,0.16782006920415224
34,50,1821.539942,0.32,0.4007439972945553
40,50,1821.791336,0.2,0.26596404215747055
41,50,1822.03794,0.18,0.20213433772755807
43,50,1822.297709,0.14,0.16993464052287582
38,50,1822.555763,0.24,0.28453890983887553
44,50,1822.818413,0.12,0.15508196721311476
44,50,1823.08387,0.12,0.14552873172390343
40,50,1823.321485,0.2,0.22153846153846155
45,50,1823.587819,0.1,0.11400869274490137
37,50,1823.84328,0.26,0.2781854569713142
41,50,1824.094795,0.18,0.1808443604284814
39,50,1824.340847,0.22,0.25141713904634877
39,50,1824.598708,0.22,0.2654781199351702
42,50,1824.849627,0.16,0.1914349632470438
44,50,1825.11039,0.12,0.17163705583756345
43,50,1825.362094,0.14,0.16345492085340674
44,50,1825.624128,0.12,0.13889794587544832
45,50,1825.880116,0.1,0.13802996493465094
36,50,1826.136429,0.28,0.3064208518753973
40,50,1826.380287,0.2,0.23156573580169437
41,50,1826.619982,0.18,0.19632327436697883
44,50,1826.863878,0.12,0.1390685640362225
42,50,1827.114497,0.16,0.19565891472868216
44,50,1827.363425,0.12,0.15352158390133075
37,50,1827.606675,0.26,0.31532625189681335
39,50,1827.855233,0.22,0.28130841121495326
44,50,1828.121909,0.12,0.16083223249669748
41,50,1828.358714,0.18,0.22061982203129796
38,50,1828.611752,0.24,0.2859308671922377
38,50,1828.860427,0.24,0.2809815950920245
41,50,1829.107427,0.18,0.22490381252186079
40,50,1829.356108,0.2,0.21679197994987467
38,50,1829.592067,0.24,0.2972611890447562
43,50,1829.849686,0.14,0.14168848167539266
44,50,1830.103826,0.12,0.1506979695431472
41,50,1830.356912,0.18,0.2205743136636163
41,50,1830.594754,0.18,0.23168136211614473
36,50,1830.832225,0.28,0.3220937700706487
40,50,1831.084705,0.2,0.22450331125827813
44,50,1831.328025,0.12,0.12694877505567928
42,50,1831.594949,0.16,0.15739804516346478
40,50,1831.850028,0.2,0.254278728606357
44,50,1832.100046,0.12,0.13782796413151777
42,50,1832.358902,0.16,0.16863207547169812
40,50,1832.617634,0.2,0.2573266619013581
45,50,1832.891349,0.1,0.11644695543000627
44,50,1833.148814,0.12,0.1663430420711974
41,50,1833.406312,0.18,0.2143795141168746
41,50,1833.654183,0.18,0.23226466575716234
42,50,1833.920973,0.16,0.18386243386243387
40,50,1834.171663,0.2,0.27942101950912523
40,50,1834.420562,0.2,0.21294964028776978
45,50,1834.677699,0.1,0.13912201420271142
44,50,1834.938426,0.12,0.10778646718803128
42,50,1835.186584,0.16,0.1744921744921745
30,50,1835.415066,0.4,0.4148101663005962
37,50,1835.673842,0.26,0.32689747003994674
40,50,1835.924844,0.2,0.2664835164835165
39,50,1836.165411,0.22,0.20516129032258065
42,50,1836.424386,0.16,0.1507154213036566
40,50,1836.673904,0.2,0.21991447770311545
39,50,1836.921282,0.22,0.2295770100096868
43,50,1837.189275,0.14,0.16399345335515547
43,50,1837.45557,0.14,0.1510164569215876
43,50,1837.711589,0.14,0.15617867623084447
44,50,1837.97147,0.12,0.13652091852783893
46,50,1838.233292,0.08,0.09627118644067796
36,50,1838.469864,0.28,0.30973451327433627
44,50,1838.729263,0.12,0.13652425313202698
44,50,1838.994997,0.12,0.16171300735059124
41,50,1839.243741,0.18,0.2109717868338558
35,50,1839.475203,0.3,0.3336402701043585
44,50,1839.734566,0.12,0.15661061655126937
43,50,1840.000902,0.14,0.16687041564792177
45,50,1840.266085,0.1,0.1262104583602324
42,50,1840.53982,0.16,0.21822461331540013
41,50,1840.793078,0.18,0.23071786310517528
46,50,1841.055732,0.08,0.106875
43,50,1841.319074,0.14,0.1613539270456786
42,50,1841.576713,0.16,0.16464317441516138
41,50,1841.826436,0.18,0.20688622754491018
39,50,1842.072829,0.22,0.24915201973481343
38,50,1842.335829,0.24,0.26795039164490864
43,50,1842.596518,0.14,0.16057282145033516
42,50,1842.845371,0.16,0.20274057925879788
43,50,1843.105221,0.14,0.16744621141253507
45,50,1843.3606,0.1,0.1369185087429891
48,50,1843.639928,0.04,0.03150733977801647
46,50,1843.907338,0.08,0.1111111111111111
45,50,1844.169803,0.1,0.11647727272727272
40,50,1844.417039,0.2,0.2684010152284264
45,50,1844.680733,0.1,0.12110726643598616
45,50,1844.939444,0.1,0.11319099151798771
42,50,1845.19615,0.16,0.19980314960629922
41,50,1845.448398,0.18,0.1890595009596929
40,50,1845.699357,0.2,0.20775095298602286
36,50,1845.940619,0.28,0.31006160164271046
37,50,1846.191525,0.26,0.2775929845781675
40,50,1846.446739,0.2,0.2381679389312977
42,50,1846.704869,0.16,0.2047952047952048
40,50,1846.952998,0.2,0.24775928297055058
42,50,1847.213317,0.16,0.15387026010654967
41,50,1847.46451,0.18,0.2195288494366678
39,50,1847.702451,0.22,0.25440140845070425
37,50,1847.947502,0.26,0.3057371096586783
41,50,1848.207325,0.18,0.22218649517684888
45,50,1848.461385,0.1,0.12842039800995025
39,50,1848.721012,0.22,0.2573812580231066
45,50,1848.979846,0.1,0.12121212121212122
42,50,1849.249836,0.16,0.18130056937368894
43,50,1849.509812,0.14,0.18026796589524968
38,50,1849.765245,0.24,0.25096030729833546
47,50,1850.024539,0.06,0.038288288288288286
39,50,1850.275468,0.22,0.2655844155844156
46,50,1850.539955,0.08,0.1168790798880945
44,50,1850.788507,0.12,0.1379091197966317
41,50,1851.052233,0.18,0.18995492594977462
40,50,1851.300565,0.2,0.2594725674446802
41,50,1851.560777,0.18,0.15548281505728315
35,50,1851.796255,0.3,0.3512164691203993
48,50,1852.066875,0.04,0.05823103556814605
42,50,1852.323627,0.16,0.1911667765326302
44,50,1852.572332,0.12,0.1376953125
39,50,1852.826539,0.22,0.23085747060510467
42,50,1853.090977,0.16,0.19436345966958213
37,50,1853.343398,0.26,0.29833926453143533
41,50,1853.596857,0.18,0.2079838980207984
45,50,1853.855636,0.1,0.09329993738259236
42,50,1854.11812,0.16,0.1865788648479147
42,50,1854.376878,0.16,0.17297979797979798
44,50,1854.639532,0.12,0.14209115281501342
40,50,1854.89252,0.2,0.2517219787100814
42,50,1855.146662,0.16,0.17756430120855282
40,50,1855.39148,0.2,0.2584745762711864
44,50,1855.64684,0.12,0.1408898305084746
40,50,1855.892543,0.2,0.224418233981511
31,50,1856.128044,0.38,0.4187873075714735
41,50,1856.38199,0.18,0.2123647604327666
43,50,1856.653948,0.14,0.18277104487389453
42,50,1856.908223,0.16,0.17091503267973857
39,50,1857.146965,0.22,0.23083941605839417
43,50,1857.407903,0.14,0.15312290127602418
44,50,1857.657401,0.12,0.14634146341463414
42,50,1857.924825,0.16,0.20088525706503235
40,50,1858.190047,0.2,0.2468332762752482
44,50,1858.464721,0.12,0.14636449480642116
47,50,1858.732054,0.06,0.0641751604379011
46,50,1859.003258,0.08,0.09237445753254804
37,50,1859.252376,0.26,0.2767064585246403
44,50,1859.516656,0.12,0.1686626746506986
38,50,1859.766081,0.24,0.275208734746307
46,50,1860.036021,0.08,0.07128446536650974
35,50,1860.2783,0.3,0.35356037151702785
40,50,1860.519394,0.2,0.23344947735191637
38,50,1860.762579,0.24,0.25851773796979277
41,50,1861.017964,0.18,0.1887816646562123
40,50,1861.276735,0.2,0.25232038501203163
40,50,1861.530025,0.2,0.22270596115204286
44,50,1861.793386,0.12,0.17048172189955585
42,50,1862.054195,0.16,0.17604235605559232
40,50,1862.312929,0.2,0.22773813217499225
38,50,1862.558907,0.24,0.2600267379679144
43,50,1862.817978,0.14,0.19307415877164325
44,50,1863.078696,0.12,0.14421123899796887
43,50,1863.334652,0.14,0.15634771732332708
45,50,1863.594341,0.1,0.12711054475947753
46,50,1863.850745,0.08,0.10493421052631578
41,50,1864.103679,0.18,0.22581710135358204
45,50,1864.366972,0.1,0.11683501683501683
44,50,1864.623787,0.12,0.12682771773680865
44,50,1864.892561,0.12,0.1491514360313316
43,50,1865.152638,0.14,0.1662553979025293
38,50,1865.388934,0.24,0.2921008403361344
37,50,1865.626167,0.26,0.3155778894472362
37,50,1865.85817,0.26,0.29792505419634563
39,50,1866.10559,0.22,0.22814128546612622
44,50,1866.373574,0.12,0.12572599931670653
37,50,1866.616409,0.26,0.306679511881824
39,50,1866.854606,0.22,0.2661122661122661
45,50,1867.118778,0.1,0.1050328227571116
39,50,1867.355036,0.22,0.29044117647058826
39,50,1867.608937,0.22,0.24438288704216682
44,50,1867.868742,0.12,0.14309102815979044
44,50,1868.12723,0.12,0.16216216216216217
42,50,1868.378202,0.16,0.18646759847522237
43,50,1868.640461,0.14,0.1950063211125158
39,50,1868.88635,0.22,0.271572777596874
42,50,1869.156877,0.16,0.19724182168056448
45,50,1869.415681,0.1,0.10553083280356007
39,50,1869.666444,0.22,0.2762356127285037
44,50,1869.929624,0.12,0.11538461538461539
40,50,1870.17912,0.2,0.22958693563880883
41,50,1870.432428,0.18,0.19375379017586417
43,50,1870.683773,0.14,0.17444933920704847
36,50,1870.919791,0.28,0.3181680315438277
42,50,1871.180649,0.16,0.201980198019802
42,50,1871.426245,0.16,0.18285187461585742
40,50,1871.664044,0.2,0.22567164179104476
39,50,1871.902245,0.22,0.23707721761327377
40,50,1872.14523,0.2,0.2276206322795341
47,50,1872.398075,0.06,0.06524026657313224
46,50,1872.653883,0.08,0.10332346166502139
40,50,1872.885156,0.2,0.21176470588235294
42,50,1873.115371,0.16,0.1805241022322873
41,50,1873.343728,0.18,0.22382671480144403
40,50,1873.568035,0.2,0.24966974900924702
37,50,1873.788922,0.26,0.2844009489916963
40,50,1874.023675,0.2,0.22689904636632688
38,50,1874.250865,0.24,0.28071997230875734
39,50,1874.477499,0.22,0.24788902291917975
40,50,1874.722891,0.2,0.23728813559322035
46,50,1874.972414,0.08,0.09805335255948089
44,50,1875.191574,0.12,0.14712710388856645
41,50,1875.425052,0.18,0.20156416637042304
44,50,1875.666088,0.12,0.11008193801211258
43,50,1875.916093,0.14,0.17759838546922302
43,50,1876.157262,0.14,0.18249914879128362
42,50,1876.388074,0.16,0.17214765100671142
39,50,1876.613747,0.22,0.26778860348390904
41,50,1876.850317,0.18,0.21157379056950398
38,50,1877.090193,0.24,0.2639036486007793
40,50,1877.320113,0.2,0.21602018290760014
37,50,1877.545378,0.26,0.3057726999398677
43,50,1877.782002,0.14,0.14040660736975857
43,50,1878.014661,0.14,0.1739270732494353
44,50,1878.252569,0.12,0.159846547314578
44,50,1878.489008,0.12,0.1447084233261339
45,50,1878.719019,0.1,0.1282914880587875
43,50,1878.952893,0.14,0.18134171907756813
43,50,1879.189785,0.14,0.17945157931273864
46,50,1879.454813,0.08,0.11185006045949214
42,50,1879.682319,0.16,0.2173354735152488
41,50,1879.914546,0.18,0.23044189852700492
41,50,1880.158602,0.18,0.2097948378557247
40,50,1880.386506,0.2,0.22513562386980107
46,50,1880.624763,0.08,0.09345200254291164
46,50,1880.863961,0.08,0.08815254767114723
39,50,1881.091495,0.22,0.2669871794871795
48,50,1881.348607,0.04,0.052425919895799415
44,50,1881.56992,0.12,0.1236102027468934
43,50,1881.802766,0.14,0.18295739348370926
47,50,1882.049985,0.06,0.07565337001375516
40,50,1882.278549,0.2,0.24012738853503185
41,50,1882.51391,0.18,0.21824
44,50,1882.741315,0.12,0.1286381602587136
37,50,1882.965926,0.26,0.3355018587360595
38,50,1883.198575,0.24,0.2601328903654485
43,50,1883.432051,0.14,0.17546131434121076
43,50,1883.679677,0.14,0.17917355371900826
40,50,1883.933988,0.2,0.2203161789438278
43,50,1884.183027,0.14,0.1642571516456475
41,50,1884.445172,0.18,0.21011673151750973
45,50,1884.702927,0.1,0.11412177239400702
46,50,1884.971854,0.08,0.10196078431372549
41,50,1885.229716,0.18,0.21367824238128988
44,50,1885.481508,0.12,0.13535911602209943
40,50,1885.729163,0.2,0.24305555555555555
37,50,1885.969345,0.26,0.26802884615384615
43,50,1886.222682,0.14,0.16954377311960542
34,50,1886.459986,0.32,0.3443579766536965
33,50,1886.702099,0.34,0.4002444240757715
42,50,1886.952882,0.16,0.20756646216768918
44,50,1887.205362,0.12,0.15210792580101182
46,50,1887.460532,0.08,0.10703764320785597
37,50,1887.693635,0.26,0.28298936835522204
44,50,1887.950418,0.12,0.14968045745038683
45,50,1888.215199,0.1,0.11192714453584018
44,50,1888.490303,0.12,0.1407661164746185
36,50,1888.731436,0.28,0.325765393876849
38,50,1888.9829,0.24,0.29432943294329433
45,50,1889.251266,0.1,0.11107554417413572
41,50,1889.510284,0.18,0.21902210314802412
40,50,1889.760907,0.2,0.25059584610146407
42,50,1890.015654,0.16,0.1879114302812687
42,50,1890.273823,0.16,0.1900138696255201
40,50,1890.531879,0.2,0.25039821599235423
37,50,1890.787519,0.26,0.3092302565811396
44,50,1891.051825,0.12,0.1454418928322895
47,50,1891.324782,0.06,0.07389989922741015
39,50,1891.574464,0.22,0.2455386649041639
40,50,1891.825214,0.2,0.25343811394891946
46,50,1892.088306,0.08,0.06671204901293397
41,50,1892.344201,0.18,0.2083583884546001
46,50,1892.610156,0.08,0.11833105335157319
48,50,1892.876019,0.04,0.05636942675159236
40,50,1893.13308,0.2,0.2589591773138049
45,50,1893.39313,0.1,0.14346544382574516
47,50,1893.647235,0.06,0.08161911081619111
39,50,1893.890351,0.22,0.2599001663893511
42,50,1894.14291,0.16,0.18431122448979592
43,50,1894.403249,0.14,0.18395016489556615
41,50,1894.658594,0.18,0.23059057730590576
40,50,1894.909865,0.2,0.21982489055659787
39,50,1895.173281,0.22,0.24616410940627084
43,50,1895.419646,0.14,0.16117684681803646
42,50,1895.678279,0.16,0.1537042729787888
42,50,1895.938861,0.16,0.1954452753229096
39,50,1896.19472,0.22,0.2273877292852625
42,50,1896.460249,0.16,0.16060025542784165
41,50,1896.722875,0.18,0.23102509827638343
46,50,1896.985273,0.08,0.11313745356298548
36,50,1897.234633,0.28,0.30711139081183136
37,50,1897.489004,0.26,0.28431654676258994
39,50,1897.74414,0.22,0.25790542500725266
38,50,1897.990793,0.24,0.254539762053851
43,50,1898.243199,0.14,0.15452261306532664
44,50,1898.502154,0.12,0.1606184916377406
41,50,1898.758384,0.18,0.2168296089385475
38,50,1899.014049,0.24,0.29987212276214836
41,50,1899.279968,0.18,0.19924337957124844
45,50,1899.545043,0.1,0.12503977091950366
37,50,1899.789972,0.26,0.2850303223747207
41,50,1900.03819,0.18,0.19674225487064836
45,50,1900.293604,0.1,0.10980006555227795
40,50,1900.544721,0.2,0.22108054358634405
45,50,1900.798778,0.1,0.09247648902821316
46,50,1901.066316,0.08,0.09819967266775777
41,50,1901.325298,0.18,0.2500885582713425
41,50,1901.580797,0.18,0.21135225375626043
40,50,1901.829465,0.2,0.2371581054036024
43,50,1902.078217,0.14,0.1694756554307116
41,50,1902.542039,0.18,0.2372826786864134
40,50,1902.797246,0.2,0.2196439923712651
47,50,1903.052828,0.06,0.07042682926829268
